home_score,away_score,home_team_id,away_team_id
2,0,FC Koln,Hannover 96
1,0,Hoffenheim,Borussia Monchengladbach
0,1,Bayer Leverkusen,Schalke 04
2,1,Hannover 96,Bayern Munich
1,1,Hamburger SV,VfL Wolfsburg
0,0,Hertha BSC,Mainz 05
1,1,Augsburg,Werder Bremen
5,0,Borussia Dortmund,FC Koln
1,0,Kaiserslautern,SC Freiburg
2,2,Nurnberg,VfB Stuttgart
0,1,SC Freiburg,Bayer Leverkusen
1,3,Mainz 05,Werder Bremen
3,1,Schalke 04,Hoffenheim
2,3,VfL Wolfsburg,Hertha BSC
4,0,Bayern Munich,Nurnberg
1,1,VfB Stuttgart,Borussia Dortmund
1,1,Hamburger SV,Kaiserslautern
2,1,Borussia Monchengladbach,Hannover 96
3,0,FC Koln,Augsburg
3,2,Werder Bremen,FC Koln
1,2,Nurnberg,SC Freiburg
5,1,Borussia Dortmund,VfL Wolfsburg
1,2,Augsburg,Bayern Munich
3,1,Mainz 05,VfB Stuttgart
1,2,Hertha BSC,Borussia Monchengladbach
2,2,Bayer Leverkusen,Hamburger SV
2,2,Hannover 96,Schalke 04
1,1,Hoffenheim,Kaiserslautern
2,2,SC Freiburg,Hertha BSC
5,0,Borussia Monchengladbach,Werder Bremen
0,2,Kaiserslautern,Bayer Leverkusen
4,1,VfL Wolfsburg,Hannover 96
2,0,Hamburger SV,Hoffenheim
1,1,FC Koln,Mainz 05
4,0,Schalke 04,Nurnberg
2,1,VfB Stuttgart,Augsburg
0,1,Bayern Munich,Borussia Dortmund
1,1,Hannover 96,Hamburger SV
3,2,Mainz 05,Bayern Munich
3,3,Hertha BSC,Bayer Leverkusen
2,0,Borussia Dortmund,Schalke 04
1,1,Hoffenheim,SC Freiburg
2,0,Augsburg,VfL Wolfsburg
1,0,Nurnberg,Kaiserslautern
0,3,FC Koln,Borussia Monchengladbach
2,0,Werder Bremen,VfB Stuttgart
3,1,Schalke 04,Augsburg
1,1,Kaiserslautern,Hertha BSC
1,1,Borussia Monchengladbach,Borussia Dortmund
2,0,Bayer Leverkusen,Hoffenheim
4,1,Bayern Munich,Werder Bremen
2,2,VfB Stuttgart,FC Koln
2,2,VfL Wolfsburg,Mainz 05
2,0,Hamburger SV,Nurnberg
1,1,SC Freiburg,Hannover 96
1,2,Hertha BSC,Schalke 04
0,0,Hannover 96,Bayer Leverkusen
0,0,Mainz 05,Hamburger SV
0,2,Nurnberg,Hoffenheim
4,1,Werder Bremen,VfL Wolfsburg
1,2,VfB Stuttgart,Bayern Munich
4,0,FC Koln,SC Freiburg
1,1,Borussia Dortmund,Kaiserslautern
1,0,Augsburg,Borussia Monchengladbach
1,4,SC Freiburg,Borussia Dortmund
5,0,Schalke 04,Werder Bremen
1,0,VfL Wolfsburg,VfB Stuttgart
3,0,Bayern Munich,FC Koln
1,1,Hoffenheim,Hertha BSC
0,3,Bayer Leverkusen,Nurnberg
1,1,Hamburger SV,Augsburg
1,1,Kaiserslautern,Hannover 96
1,0,Borussia Monchengladbach,Mainz 05
2,0,Nurnberg,Hertha BSC
1,0,SC Freiburg,Augsburg
3,2,Bayer Leverkusen,Mainz 05
1,5,Hamburger SV,Borussia Dortmund
0,0,Kaiserslautern,Werder Bremen
1,0,VfL Wolfsburg,FC Koln
3,1,Schalke 04,VfB Stuttgart
0,0,Hoffenheim,Hannover 96
3,1,Borussia Monchengladbach,Bayern Munich
2,0,Bayern Munich,VfL Wolfsburg
2,2,Augsburg,Kaiserslautern
1,1,Werder Bremen,Bayer Leverkusen
3,1,Mainz 05,SC Freiburg
3,1,Borussia Dortmund,Hoffenheim
1,0,Hannover 96,Nurnberg
1,2,Hertha BSC,Hamburger SV
1,4,FC Koln,Schalke 04
0,3,VfB Stuttgart,Borussia Monchengladbach
0,0,VfL Wolfsburg,Borussia Monchengladbach
0,1,Hertha BSC,Hannover 96
2,2,Hoffenheim,Augsburg
0,1,Kaiserslautern,FC Koln
2,2,Bayer Leverkusen,VfB Stuttgart
1,1,Schalke 04,Mainz 05
1,1,Hamburger SV,Bayern Munich
0,2,Nurnberg,Borussia Dortmund
2,2,SC Freiburg,Werder Bremen
0,1,FC Koln,Hamburger SV
1,1,Werder Bremen,Hoffenheim
0,0,Augsburg,Nurnberg
3,0,Borussia Monchengladbach,Schalke 04
3,2,VfL Wolfsburg,SC Freiburg
5,0,VfB Stuttgart,Hertha BSC
1,1,Mainz 05,Hannover 96
2,0,Bayern Munich,Kaiserslautern
1,0,Borussia Dortmund,Bayer Leverkusen
4,2,Hannover 96,VfB Stuttgart
0,1,Hertha BSC,Borussia Dortmund
1,3,Hamburger SV,Werder Bremen
0,0,SC Freiburg,Bayern Munich
1,1,Hoffenheim,Mainz 05
4,0,Schalke 04,VfL Wolfsburg
4,1,Bayer Leverkusen,Augsburg
2,1,Nurnberg,FC Koln
1,2,Kaiserslautern,Borussia Monchengladbach
0,1,Werder Bremen,Nurnberg
1,1,Borussia Monchengladbach,Hamburger SV
2,0,Bayern Munich,Schalke 04
4,0,Mainz 05,Kaiserslautern
0,2,FC Koln,Bayer Leverkusen
3,1,Borussia Dortmund,Hannover 96
3,0,Augsburg,Hertha BSC
4,1,VfB Stuttgart,SC Freiburg
1,2,VfL Wolfsburg,Hoffenheim
1,0,Nurnberg,Borussia Monchengladbach
1,1,Hoffenheim,FC Koln
2,1,SC Freiburg,Schalke 04
2,0,Bayer Leverkusen,Bayern Munich
0,4,Hamburger SV,VfB Stuttgart
0,0,Kaiserslautern,VfL Wolfsburg
1,0,Hertha BSC,Werder Bremen
2,1,Borussia Dortmund,Mainz 05
2,2,Hannover 96,Augsburg
0,0,Borussia Monchengladbach,SC Freiburg
0,0,VfB Stuttgart,Kaiserslautern
3,2,VfL Wolfsburg,Bayer Leverkusen
3,0,Werder Bremen,Hannover 96
2,1,Mainz 05,Nurnberg
7,1,Bayern Munich,Hoffenheim
1,0,FC Koln,Hertha BSC
0,0,Augsburg,Borussia Dortmund
3,1,Schalke 04,Hamburger SV
1,3,Nurnberg,VfL Wolfsburg
0,6,Hertha BSC,Bayern Munich
1,2,Bayer Leverkusen,Borussia Monchengladbach
1,3,Hamburger SV,SC Freiburg
1,4,Kaiserslautern,Schalke 04
2,1,Augsburg,Mainz 05
1,2,Hoffenheim,VfB Stuttgart
1,0,Borussia Dortmund,Werder Bremen
4,1,Hannover 96,FC Koln
2,1,Bayern Munich,Hannover 96
2,1,VfL Wolfsburg,Hamburger SV
2,0,SC Freiburg,Kaiserslautern
1,1,Werder Bremen,Augsburg
2,0,Schalke 04,Bayer Leverkusen
1,2,Borussia Monchengladbach,Hoffenheim
1,0,VfB Stuttgart,Nurnberg
1,3,Mainz 05,Hertha BSC
1,6,FC Koln,Borussia Dortmund
0,2,Bayer Leverkusen,SC Freiburg
2,1,Augsburg,FC Koln
1,4,Hertha BSC,VfL Wolfsburg
4,4,Borussia Dortmund,VfB Stuttgart
0,3,Werder Bremen,Mainz 05
0,1,Kaiserslautern,Hamburger SV
2,1,Hannover 96,Borussia Monchengladbach
0,1,Nurnberg,Bayern Munich
1,1,Hoffenheim,Schalke 04
1,1,FC Koln,Werder Bremen
2,2,SC Freiburg,Nurnberg
0,0,Borussia Monchengladbach,Hertha BSC
3,0,Schalke 04,Hannover 96
2,1,Bayern Munich,Augsburg
4,1,VfB Stuttgart,Mainz 05
1,1,Hamburger SV,Bayer Leverkusen
1,3,VfL Wolfsburg,Borussia Dortmund
1,2,Kaiserslautern,Hoffenheim
2,2,Werder Bremen,Borussia Monchengladbach
1,3,Augsburg,VfB Stuttgart
4,0,Mainz 05,FC Koln
3,1,Bayer Leverkusen,Kaiserslautern
4,1,Nurnberg,Schalke 04
4,0,Hoffenheim,Hamburger SV
2,0,Hannover 96,VfL Wolfsburg
1,2,Hertha BSC,SC Freiburg
1,0,Borussia Dortmund,Bayern Munich
1,2,VfL Wolfsburg,Augsburg
0,0,Bayern Munich,Mainz 05
1,2,Schalke 04,Borussia Dortmund
0,2,Kaiserslautern,Nurnberg
3,3,Bayer Leverkusen,Hertha BSC
3,0,Borussia Monchengladbach,FC Koln
4,1,VfB Stuttgart,Werder Bremen
1,0,Hamburger SV,Hannover 96
0,0,SC Freiburg,Hoffenheim
0,0,Mainz 05,VfL Wolfsburg
1,2,Hertha BSC,Kaiserslautern
1,1,FC Koln,VfB Stuttgart
1,1,Augsburg,Schalke 04
0,0,Hannover 96,SC Freiburg
0,1,Hoffenheim,Bayer Leverkusen
2,0,Borussia Dortmund,Borussia Monchengladbach
1,1,Nurnberg,Hamburger SV
1,2,Werder Bremen,Bayern Munich
3,1,VfL Wolfsburg,Werder Bremen
2,3,Hoffenheim,Nurnberg
0,0,Hamburger SV,Mainz 05
2,0,Bayern Munich,VfB Stuttgart
0,0,Borussia Monchengladbach,Augsburg
4,0,Schalke 04,Hertha BSC
4,1,SC Freiburg,FC Koln
2,5,Kaiserslautern,Borussia Dortmund
1,0,Bayer Leverkusen,Hannover 96
1,4,FC Koln,Bayern Munich
1,0,Augsburg,Hamburger SV
3,1,Hertha BSC,Hoffenheim
4,0,Borussia Dortmund,SC Freiburg
2,1,Hannover 96,Kaiserslautern
1,4,Nurnberg,Bayer Leverkusen
3,2,VfB Stuttgart,VfL Wolfsburg
0,3,Mainz 05,Borussia Monchengladbach
2,3,Werder Bremen,Schalke 04
1,1,SC Freiburg,Mainz 05
0,1,VfB Stuttgart,VfL Wolfsburg
0,1,Hamburger SV,Nurnberg
2,2,Hannover 96,Schalke 04
2,1,Eintracht Frankfurt,Bayer Leverkusen
2,1,Borussia Dortmund,Werder Bremen
2,1,Borussia Monchengladbach,Hoffenheim
0,2,Augsburg,Fortuna Dusseldorf
0,3,Greuther Furth,Bayern Munich
3,1,Schalke 04,Augsburg
0,1,Mainz 05,Greuther Furth
2,0,Werder Bremen,Hamburger SV
0,4,Hoffenheim,Eintracht Frankfurt
6,1,Bayern Munich,VfB Stuttgart
0,0,Fortuna Dusseldorf,Borussia Monchengladbach
2,0,Bayer Leverkusen,SC Freiburg
1,1,Nurnberg,Borussia Dortmund
0,4,VfL Wolfsburg,Hannover 96
3,1,Bayern Munich,Mainz 05
0,0,Augsburg,VfL Wolfsburg
2,3,Borussia Monchengladbach,Nurnberg
5,3,SC Freiburg,Hoffenheim
3,2,Hannover 96,Werder Bremen
3,2,Eintracht Frankfurt,Hamburger SV
3,0,Borussia Dortmund,Bayer Leverkusen
0,2,Greuther Furth,Schalke 04
0,0,VfB Stuttgart,Fortuna Dusseldorf
1,1,Bayer Leverkusen,Borussia Monchengladbach
3,1,Hoffenheim,Hannover 96
1,1,VfL Wolfsburg,Greuther Furth
2,2,Werder Bremen,VfB Stuttgart
0,2,Schalke 04,Bayern Munich
0,0,Fortuna Dusseldorf,SC Freiburg
1,2,Nurnberg,Eintracht Frankfurt
3,2,Hamburger SV,Borussia Dortmund
2,0,Mainz 05,Augsburg
2,2,Borussia Monchengladbach,Hamburger SV
3,3,Eintracht Frankfurt,Borussia Dortmund
0,3,VfB Stuttgart,Hoffenheim
4,1,Hannover 96,Nurnberg
1,2,SC Freiburg,Werder Bremen
3,0,Schalke 04,Mainz 05
3,0,Bayern Munich,VfL Wolfsburg
1,3,Augsburg,Bayer Leverkusen
0,2,Greuther Furth,Fortuna Dusseldorf
1,0,Hamburger SV,Hannover 96
0,2,VfL Wolfsburg,Mainz 05
0,2,Werder Bremen,Bayern Munich
2,0,Bayer Leverkusen,Greuther Furth
2,2,Fortuna Dusseldorf,Schalke 04
0,2,Nurnberg,VfB Stuttgart
2,1,Eintracht Frankfurt,SC Freiburg
0,0,Hoffenheim,Augsburg
5,0,Borussia Dortmund,Borussia Monchengladbach
3,0,SC Freiburg,Nurnberg
3,0,Schalke 04,VfL Wolfsburg
2,0,Bayern Munich,Hoffenheim
1,0,Mainz 05,Fortuna Dusseldorf
2,0,Borussia Monchengladbach,Eintracht Frankfurt
2,2,VfB Stuttgart,Bayer Leverkusen
0,1,Greuther Furth,Hamburger SV
3,1,Augsburg,Werder Bremen
1,1,Hannover 96,Borussia Dortmund
0,0,Nurnberg,Augsburg
2,2,Bayer Leverkusen,Mainz 05
4,0,Werder Bremen,Borussia Monchengladbach
0,5,Fortuna Dusseldorf,Bayern Munich
1,2,Borussia Dortmund,Schalke 04
0,1,Hamburger SV,VfB Stuttgart
0,2,VfL Wolfsburg,SC Freiburg
3,3,Hoffenheim,Greuther Furth
3,1,Eintracht Frankfurt,Hannover 96
2,3,Hannover 96,Borussia Monchengladbach
0,2,SC Freiburg,Borussia Dortmund
1,4,Fortuna Dusseldorf,VfL Wolfsburg
1,1,Greuther Furth,Werder Bremen
2,1,VfB Stuttgart,Eintracht Frankfurt
1,0,Schalke 04,Nurnberg
3,0,Mainz 05,Hoffenheim
0,2,Augsburg,Hamburger SV
1,2,Bayern Munich,Bayer Leverkusen
1,1,Eintracht Frankfurt,Greuther Furth
3,2,Hoffenheim,Schalke 04
1,0,Nurnberg,VfL Wolfsburg
0,0,Borussia Dortmund,VfB Stuttgart
1,1,Borussia Monchengladbach,SC Freiburg
2,1,Werder Bremen,Mainz 05
3,2,Bayer Leverkusen,Fortuna Dusseldorf
0,3,Hamburger SV,Bayern Munich
2,0,Hannover 96,Augsburg
2,1,Mainz 05,Nurnberg
3,1,VfL Wolfsburg,Bayer Leverkusen
2,4,VfB Stuttgart,Hannover 96
1,1,Fortuna Dusseldorf,Hoffenheim
2,1,Schalke 04,Werder Bremen
2,4,Greuther Furth,Borussia Monchengladbach
1,3,Augsburg,Borussia Dortmund
2,0,Bayern Munich,Eintracht Frankfurt
0,0,SC Freiburg,Hamburger SV
3,1,Borussia Dortmund,Greuther Furth
1,0,Hamburger SV,Mainz 05
2,0,Bayer Leverkusen,Schalke 04
1,3,Hoffenheim,VfL Wolfsburg
4,2,Eintracht Frankfurt,Augsburg
1,2,Hannover 96,SC Freiburg
1,2,Borussia Monchengladbach,VfB Stuttgart
2,1,Werder Bremen,Fortuna Dusseldorf
1,1,Nurnberg,Bayern Munich
3,0,SC Freiburg,VfB Stuttgart
1,1,VfL Wolfsburg,Werder Bremen
1,1,Augsburg,Borussia Monchengladbach
1,1,Schalke 04,Eintracht Frankfurt
5,0,Bayern Munich,Hannover 96
1,2,Hoffenheim,Bayer Leverkusen
0,0,Greuther Furth,Nurnberg
2,0,Fortuna Dusseldorf,Hamburger SV
1,2,Mainz 05,Borussia Dortmund
2,1,VfB Stuttgart,Augsburg
1,1,Borussia Dortmund,Fortuna Dusseldorf
3,1,Hamburger SV,Schalke 04
1,3,Eintracht Frankfurt,Mainz 05
1,4,Werder Bremen,Bayer Leverkusen
4,2,Nurnberg,Hoffenheim
0,2,SC Freiburg,Bayern Munich
2,0,Hannover 96,Greuther Furth
2,0,Borussia Monchengladbach,VfL Wolfsburg
1,1,Bayern Munich,Borussia Dortmund
1,0,Bayer Leverkusen,Nurnberg
1,4,Hoffenheim,Werder Bremen
0,1,Greuther Furth,VfB Stuttgart
2,1,Mainz 05,Hannover 96
4,0,Fortuna Dusseldorf,Eintracht Frankfurt
1,1,Augsburg,SC Freiburg
1,1,VfL Wolfsburg,Hamburger SV
1,1,Schalke 04,Borussia Monchengladbach
2,0,Borussia Monchengladbach,Mainz 05
2,3,Borussia Dortmund,VfL Wolfsburg
0,2,Augsburg,Bayern Munich
3,2,Hannover 96,Bayer Leverkusen
3,1,VfB Stuttgart,Schalke 04
2,0,Hamburger SV,Hoffenheim
2,0,Nurnberg,Fortuna Dusseldorf
4,1,Eintracht Frankfurt,Werder Bremen
1,0,SC Freiburg,Greuther Furth
1,1,Werder Bremen,Nurnberg
1,1,Bayern Munich,Borussia Monchengladbach
0,2,VfL Wolfsburg,Eintracht Frankfurt
3,1,Mainz 05,VfB Stuttgart
1,1,Greuther Furth,Augsburg
1,3,Schalke 04,SC Freiburg
3,0,Bayer Leverkusen,Hamburger SV
1,3,Hoffenheim,Borussia Dortmund
2,1,Fortuna Dusseldorf,Hannover 96
2,3,Fortuna Dusseldorf,Augsburg
0,0,Mainz 05,SC Freiburg
2,0,VfL Wolfsburg,VfB Stuttgart
5,4,Schalke 04,Hannover 96
3,1,Bayer Leverkusen,Eintracht Frankfurt
2,0,Bayern Munich,Greuther Furth
1,1,Nurnberg,Hamburger SV
0,5,Werder Bremen,Borussia Dortmund
0,0,Hoffenheim,Borussia Monchengladbach
0,0,SC Freiburg,Bayer Leverkusen
0,0,Augsburg,Schalke 04
2,1,Eintracht Frankfurt,Hoffenheim
2,1,Borussia Monchengladbach,Fortuna Dusseldorf
0,3,Greuther Furth,Mainz 05
3,0,Borussia Dortmund,Nurnberg
0,2,VfB Stuttgart,Bayern Munich
2,1,Hannover 96,VfL Wolfsburg
3,2,Hamburger SV,Werder Bremen
2,1,Nurnberg,Borussia Monchengladbach
1,1,VfL Wolfsburg,Augsburg
0,2,Hamburger SV,Eintracht Frankfurt
2,3,Bayer Leverkusen,Borussia Dortmund
2,1,Hoffenheim,SC Freiburg
0,3,Mainz 05,Bayern Munich
1,2,Schalke 04,Greuther Furth
2,0,Werder Bremen,Hannover 96
3,1,Fortuna Dusseldorf,VfB Stuttgart
3,3,Borussia Monchengladbach,Bayer Leverkusen
1,0,SC Freiburg,Fortuna Dusseldorf
1,0,Hannover 96,Hoffenheim
0,0,Eintracht Frankfurt,Nurnberg
0,1,Greuther Furth,VfL Wolfsburg
1,4,VfB Stuttgart,Werder Bremen
1,1,Augsburg,Mainz 05
1,4,Borussia Dortmund,Hamburger SV
4,0,Bayern Munich,Schalke 04
3,0,Borussia Dortmund,Eintracht Frankfurt
2,3,Werder Bremen,SC Freiburg
2,2,Mainz 05,Schalke 04
0,2,VfL Wolfsburg,Bayern Munich
1,0,Fortuna Dusseldorf,Greuther Furth
2,2,Nurnberg,Hannover 96
2,1,Bayer Leverkusen,Augsburg
1,0,Hamburger SV,Borussia Monchengladbach
0,1,Hoffenheim,VfB Stuttgart
2,1,Augsburg,Hoffenheim
1,1,Borussia Monchengladbach,Borussia Dortmund
5,1,Hannover 96,Hamburger SV
0,0,Greuther Furth,Bayer Leverkusen
0,0,SC Freiburg,Eintracht Frankfurt
6,1,Bayern Munich,Werder Bremen
1,1,VfB Stuttgart,Nurnberg
2,1,Schalke 04,Fortuna Dusseldorf
1,1,Mainz 05,VfL Wolfsburg
3,1,Borussia Dortmund,Hannover 96
1,1,Nurnberg,SC Freiburg
2,1,Bayer Leverkusen,VfB Stuttgart
0,1,Werder Bremen,Augsburg
1,1,Fortuna Dusseldorf,Mainz 05
1,1,Hamburger SV,Greuther Furth
1,4,VfL Wolfsburg,Schalke 04
0,1,Eintracht Frankfurt,Borussia Monchengladbach
0,1,Hoffenheim,Bayern Munich
0,0,Hannover 96,Eintracht Frankfurt
3,2,Bayern Munich,Fortuna Dusseldorf
1,2,Augsburg,Nurnberg
2,5,SC Freiburg,VfL Wolfsburg
2,1,Schalke 04,Borussia Dortmund
1,0,Mainz 05,Bayer Leverkusen
0,3,Greuther Furth,Hoffenheim
0,1,VfB Stuttgart,Hamburger SV
1,1,Borussia Monchengladbach,Werder Bremen
0,1,Hamburger SV,Augsburg
1,2,Bayer Leverkusen,Bayern Munich
0,0,Hoffenheim,Mainz 05
3,0,Nurnberg,Schalke 04
5,1,Borussia Dortmund,SC Freiburg
1,1,VfL Wolfsburg,Fortuna Dusseldorf
1,0,Borussia Monchengladbach,Hannover 96
2,2,Werder Bremen,Greuther Furth
1,2,Eintracht Frankfurt,VfB Stuttgart
0,2,Augsburg,Hannover 96
9,2,Bayern Munich,Hamburger SV
1,4,Fortuna Dusseldorf,Bayer Leverkusen
3,0,Schalke 04,Hoffenheim
1,2,VfB Stuttgart,Borussia Dortmund
2,2,VfL Wolfsburg,Nurnberg
2,3,Greuther Furth,Eintracht Frankfurt
2,0,SC Freiburg,Borussia Monchengladbach
1,1,Mainz 05,Werder Bremen
4,2,Borussia Dortmund,Augsburg
1,0,Borussia Monchengladbach,Greuther Furth
1,1,Bayer Leverkusen,VfL Wolfsburg
3,0,Hoffenheim,Fortuna Dusseldorf
2,1,Nurnberg,Mainz 05
0,0,Hannover 96,VfB Stuttgart
0,1,Eintracht Frankfurt,Bayern Munich
0,2,Werder Bremen,Schalke 04
0,1,Hamburger SV,SC Freiburg
3,1,SC Freiburg,Hannover 96
2,0,Augsburg,Eintracht Frankfurt
4,0,Bayern Munich,Nurnberg
1,2,Mainz 05,Hamburger SV
1,6,Greuther Furth,Borussia Dortmund
2,2,Fortuna Dusseldorf,Werder Bremen
2,2,Schalke 04,Bayer Leverkusen
2,0,VfB Stuttgart,Borussia Monchengladbach
2,2,VfL Wolfsburg,Hoffenheim
0,1,Nurnberg,Greuther Furth
2,0,Borussia Dortmund,Mainz 05
5,0,Bayer Leverkusen,Hoffenheim
1,6,Hannover 96,Bayern Munich
0,3,Werder Bremen,VfL Wolfsburg
2,1,Hamburger SV,Fortuna Dusseldorf
2,1,VfB Stuttgart,SC Freiburg
1,0,Borussia Monchengladbach,Augsburg
1,0,Eintracht Frankfurt,Schalke 04
1,0,Bayer Leverkusen,Werder Bremen
1,0,Bayern Munich,SC Freiburg
2,3,Greuther Furth,Hannover 96
3,1,VfL Wolfsburg,Borussia Monchengladbach
2,1,Hoffenheim,Nurnberg
3,0,Augsburg,VfB Stuttgart
4,1,Schalke 04,Hamburger SV
0,0,Mainz 05,Eintracht Frankfurt
1,2,Fortuna Dusseldorf,Borussia Dortmund
0,2,Nurnberg,Bayer Leverkusen
1,1,Borussia Dortmund,Bayern Munich
0,2,VfB Stuttgart,Greuther Furth
2,0,SC Freiburg,Augsburg
2,2,Hannover 96,Mainz 05
1,1,Hamburger SV,VfL Wolfsburg
3,1,Eintracht Frankfurt,Fortuna Dusseldorf
2,2,Werder Bremen,Hoffenheim
0,1,Borussia Monchengladbach,Schalke 04
1,2,Greuther Furth,SC Freiburg
1,4,Hoffenheim,Hamburger SV
3,3,VfL Wolfsburg,Borussia Dortmund
1,2,Schalke 04,VfB Stuttgart
1,1,Werder Bremen,Eintracht Frankfurt
3,1,Bayer Leverkusen,Hannover 96
1,2,Fortuna Dusseldorf,Nurnberg
3,0,Bayern Munich,Augsburg
2,4,Mainz 05,Borussia Monchengladbach
3,0,Hannover 96,Fortuna Dusseldorf
1,2,SC Freiburg,Schalke 04
3,4,Borussia Monchengladbach,Bayern Munich
0,1,Hamburger SV,Bayer Leverkusen
2,2,VfB Stuttgart,Mainz 05
3,2,Nurnberg,Werder Bremen
2,2,Eintracht Frankfurt,VfL Wolfsburg
3,1,Augsburg,Greuther Furth
1,2,Borussia Dortmund,Hoffenheim
2,2,Hoffenheim,Nurnberg
0,4,Augsburg,Borussia Dortmund
6,1,Hertha BSC,Eintracht Frankfurt
3,1,Bayer Leverkusen,SC Freiburg
3,2,Mainz 05,VfB Stuttgart
0,1,Eintracht Braunschweig,Werder Bremen
3,3,Schalke 04,Hamburger SV
3,1,Bayern Munich,Borussia Monchengladbach
2,0,Hannover 96,VfL Wolfsburg
3,0,Borussia Monchengladbach,Hannover 96
4,0,VfL Wolfsburg,Schalke 04
2,2,Nurnberg,Hertha BSC
2,1,Borussia Dortmund,Eintracht Braunschweig
1,2,SC Freiburg,Mainz 05
1,0,Werder Bremen,Augsburg
0,1,VfB Stuttgart,Bayer Leverkusen
1,5,Hamburger SV,Hoffenheim
0,1,Eintracht Frankfurt,Bayern Munich
1,0,Borussia Dortmund,Werder Bremen
1,0,Hertha BSC,Hamburger SV
3,3,Hoffenheim,SC Freiburg
2,0,Mainz 05,VfL Wolfsburg
4,2,Bayer Leverkusen,Borussia Monchengladbach
2,1,Hannover 96,Schalke 04
2,0,Bayern Munich,Nurnberg
2,1,Augsburg,VfB Stuttgart
0,2,Eintracht Braunschweig,Eintracht Frankfurt
4,1,Hannover 96,Mainz 05
1,2,Eintracht Frankfurt,Borussia Dortmund
2,0,VfL Wolfsburg,Hertha BSC
6,2,VfB Stuttgart,Hoffenheim
2,0,Schalke 04,Bayer Leverkusen
0,1,Nurnberg,Augsburg
4,1,Borussia Monchengladbach,Werder Bremen
4,0,Hamburger SV,Eintracht Braunschweig
1,1,SC Freiburg,Bayern Munich
3,1,Bayer Leverkusen,VfL Wolfsburg
0,1,Hertha BSC,VfB Stuttgart
6,2,Borussia Dortmund,Hamburger SV
2,1,Augsburg,SC Freiburg
0,1,Mainz 05,Schalke 04
2,0,Bayern Munich,Hannover 96
1,1,Eintracht Braunschweig,Nurnberg
2,1,Hoffenheim,Borussia Monchengladbach
0,3,Werder Bremen,Eintracht Frankfurt
0,2,Hamburger SV,Werder Bremen
2,1,VfL Wolfsburg,Hoffenheim
0,4,Schalke 04,Bayern Munich
1,1,Nurnberg,Borussia Dortmund
2,1,Hannover 96,Augsburg
1,4,Mainz 05,Bayer Leverkusen
4,1,Borussia Monchengladbach,Eintracht Braunschweig
1,1,VfB Stuttgart,Eintracht Frankfurt
1,1,SC Freiburg,Hertha BSC
0,4,Eintracht Braunschweig,VfB Stuttgart
3,3,Hoffenheim,Schalke 04
2,0,Bayer Leverkusen,Hannover 96
2,2,Augsburg,Borussia Monchengladbach
5,0,Borussia Dortmund,SC Freiburg
3,3,Werder Bremen,Nurnberg
2,2,Eintracht Frankfurt,Hamburger SV
1,0,Bayern Munich,VfL Wolfsburg
3,1,Hertha BSC,Mainz 05
0,2,VfL Wolfsburg,Eintracht Braunschweig
0,5,Nurnberg,Hamburger SV
2,2,Mainz 05,Hoffenheim
4,1,Schalke 04,Augsburg
1,1,Bayer Leverkusen,Bayern Munich
1,1,VfB Stuttgart,Werder Bremen
1,1,Hannover 96,Hertha BSC
1,1,SC Freiburg,Eintracht Frankfurt
2,0,Borussia Monchengladbach,Borussia Dortmund
1,0,Borussia Dortmund,Hannover 96
2,3,Eintracht Braunschweig,Schalke 04
1,2,Augsburg,VfL Wolfsburg
1,1,Eintracht Frankfurt,Nurnberg
1,2,Hoffenheim,Bayer Leverkusen
3,3,Hamburger SV,VfB Stuttgart
0,0,Werder Bremen,SC Freiburg
4,1,Bayern Munich,Mainz 05
1,0,Hertha BSC,Borussia Monchengladbach
3,2,Bayern Munich,Hertha BSC
1,1,VfB Stuttgart,Nurnberg
1,3,Schalke 04,Borussia Dortmund
0,3,SC Freiburg,Hamburger SV
1,4,Hannover 96,Hoffenheim
2,1,Bayer Leverkusen,Augsburg
4,1,Borussia Monchengladbach,Eintracht Frankfurt
3,0,VfL Wolfsburg,Werder Bremen
2,0,Mainz 05,Eintracht Braunschweig
1,2,Hoffenheim,Bayern Munich
1,0,Eintracht Braunschweig,Bayer Leverkusen
0,3,Nurnberg,SC Freiburg
0,2,Hamburger SV,Borussia Monchengladbach
1,2,Eintracht Frankfurt,VfL Wolfsburg
2,1,Augsburg,Mainz 05
6,1,Borussia Dortmund,VfB Stuttgart
0,2,Hertha BSC,Schalke 04
3,2,Werder Bremen,Hannover 96
2,1,VfL Wolfsburg,Borussia Dortmund
2,3,Hoffenheim,Hertha BSC
1,0,Mainz 05,Eintracht Frankfurt
3,1,Borussia Monchengladbach,Nurnberg
3,0,Bayern Munich,Augsburg
3,1,Schalke 04,Werder Bremen
0,0,Hannover 96,Eintracht Braunschweig
5,3,Bayer Leverkusen,Hamburger SV
1,3,SC Freiburg,VfB Stuttgart
1,1,Nurnberg,VfL Wolfsburg
0,3,Borussia Dortmund,Bayern Munich
3,3,Eintracht Frankfurt,Schalke 04
0,1,Hertha BSC,Bayer Leverkusen
2,3,Werder Bremen,Mainz 05
2,0,Augsburg,Hoffenheim
0,1,Eintracht Braunschweig,SC Freiburg
3,1,Hamburger SV,Hannover 96
0,2,VfB Stuttgart,Borussia Monchengladbach
1,3,Mainz 05,Borussia Dortmund
